Country,first_seq,last_seq,variant,censure_date,duration,censored,mortality_rate,total_cases,total_deaths,growth_rate
Norway,2020-09-28,2021-03-21,S.S98F,2021-05-29,174,True,0.0074535018806289,129.2502191895704,0.9633667518011664,422.2365382892969
Luxembourg,2020-10-02,2021-03-12,S.S98F,2021-06-02,161,True,0.0118428603725023,744.8074537956315,8.820650679700627,326.45570247304056
Czech Republic,2020-10-03,2021-10-25,S.S98F,2021-06-03,387,False,0.0176891526361602,2293.7434860181243,40.57437863237294,4292.52575665781
Poland,2020-10-04,2021-09-22,S.S98F,2021-06-04,353,False,0.0260434196079296,8861.125889295794,230.77401973361947,8612.591206701485
Estonia,2020-10-16,2021-04-17,S.S98F,2021-06-16,183,True,0.0092469938723709,481.943409940468,4.456527758549079,646.5177987324461
USA,2020-10-22,2021-05-20,S.S98F,2021-06-22,210,True,0.0176169671313089,130.29498815407436,2.295402523684614,127695.78366908958
New Zealand,2020-10-22,2020-10-30,S.S98F,2021-06-22,8,True,0.0127746550843127,1.578066727144441,0.0201592581393004,7.166666666666669
Bulgaria,2020-10-28,2021-02-24,S.S98F,2021-06-28,119,True,0.041408534469941,75.34119550673678,3.119768491147276,1508.3457983193275
Portugal,2020-11-09,2021-03-12,S.S98F,2021-07-10,123,True,0.0204758765888788,428.8954958706364,8.782011242973141,5921.655814319434
Slovakia,2020-11-28,2021-01-04,S.S98F,2021-07-29,37,True,0.0086913651752408,24.350578210590385,0.211639767456503,4961.460225407593
Romania,2020-12-01,2021-01-19,S.S98F,2021-08-01,49,True,0.02488759102333,194.8969121519189,4.8505146413468445,4324.2745738295325
Japan,2020-12-08,2020-12-08,S.S98F,2021-08-08,0,True,0.0146837145894265,0.3277549775113919,0.0048126605450411,882.3986197377502
Kosovo,2020-12-09,2020-12-09,S.S98F,2021-08-09,0,True,0.02583142072814,18.10264765784114,0.4676171079429735,882.3986197377502
Congo (Brazzaville),2020-12-10,2020-12-12,S.S98F,2021-08-10,2,True,0.0163663415440568,13.547592385218366,0.2217245240761478,0.0
Suriname,2020-12-21,2020-12-21,S.S98F,2021-08-21,0,True,0.0211355901844886,1.7518042045811109,0.0370254157514904,882.3986197377502
Israel,2020-12-27,2021-01-28,S.S98F,2021-08-27,32,True,0.0074241328043632,55.128146127127096,0.4092786781061328,7355.067179144383
Ukraine,2020-12-29,2020-12-31,S.S98F,2021-08-29,2,True,0.0177378594421143,1540.7469879518071,27.329553508150248,9260.499999999998
Lithuania,2021-01-03,2021-04-06,S.S98F,2021-09-03,93,True,0.0164010864644635,45.7080937445548,0.7496623976302492,666.6879817938808
North Macedonia,2021-01-11,2021-01-15,S.S98F,2021-09-11,4,True,0.0303431422462071,79.48651079136691,2.411870503597122,445.3
Brazil,2021-01-15,2021-01-15,S.S98F,2021-09-15,0,True,0.0248053505712914,25.033269279468502,0.6209590204227555,882.3986197377502
Latvia,2021-01-21,2021-02-12,S.S98F,2021-09-21,22,True,0.0189513832788144,6.851685495213466,0.1298489179256839,764.2954545454543
Turkey,2021-02-11,2021-03-11,S.S98F,2021-10-12,28,True,0.010327966716373,190.78939755794005,1.9704665478152643,9454.783743842365
Costa Rica,2021-03-10,2021-03-10,S.S98F,2021-11-08,0,True,0.0137033758035336,51.11460895228726,0.7004426955238564,882.3986197377502
UK,2021-05-13,2021-11-27,Delta.145H,2022-01-11,198,True,0.0142799709259803,1941530.9605222235,27725.005668148104,431802.9221196893
Ireland,2021-06-29,2021-11-19,Delta.145H,2022-02-27,143,True,0.0108109879265415,435.4567752765355,4.707717940045348,1581.233544329234
Italy,2021-07-01,2021-11-22,Delta.145H,2022-03-01,144,True,0.0270163303961747,5139.720879575637,138.8563974267334,4640.231809951189
Germany,2021-07-06,2021-11-18,Delta.145H,2022-03-06,135,True,0.0189666817507522,3438.579093328173,65.21843533794572,9108.935716330328
France,2021-07-13,2021-11-15,Delta.145H,2022-03-13,125,True,0.0161196034894315,58011.61973840615,935.1243079627852,141474.9836310462
Sweden,2021-07-16,2021-11-19,Delta.145H,2022-03-16,126,True,0.0127109910955763,243.75147972836757,3.0983228883608485,780.1327158323961
Lithuania,2021-07-20,2021-11-12,Delta.145H,2022-03-20,115,True,0.0142726111982302,100.48389309984316,1.4341675378985883,1331.4249144658438
Spain,2021-07-21,2021-11-22,Delta.145H,2022-03-21,124,True,0.0172336593978108,3950.189356870443,68.07621793316262,5230.812608294928
Slovakia,2021-07-24,2021-11-09,Delta.145H,2022-03-24,108,True,0.0138730997948315,765.3905177660713,10.618339034986462,1272.3712723565936
Iceland,2021-07-27,2021-07-27,Delta.145H,2022-03-27,0,True,0.0040387722132471,0.649840339442719,0.0026245571059883,882.3986197377502
Denmark,2021-07-27,2021-11-23,Delta.145H,2022-03-27,119,True,0.0061227534229694,2540.180487652773,15.55289877573611,2807.886148343635
Poland,2021-07-28,2021-11-18,Delta.145H,2022-03-28,113,True,0.0243899984968536,12011.069464206574,292.94996617760256,2280.7890362690105
Switzerland,2021-07-30,2021-11-20,Delta.145H,2022-03-30,113,True,0.012092841403373,361.58591569955263,4.372601132248117,1818.6745509406453
Finland,2021-08-02,2021-09-22,Delta.145H,2022-04-02,51,True,0.0079234022828669,5.448346618262174,0.0431694420329887,580.2291897891231
Australia,2021-08-14,2021-11-07,Delta.145H,2022-04-14,85,True,0.0100617916267389,30.360089034725632,0.3054768896366505,14596.5840652861
Belgium,2021-08-15,2021-11-26,Delta.145H,2022-04-15,103,True,0.0157730838553319,1295.0723254160807,20.42728438750753,4157.637933425798
Estonia,2021-08-16,2021-10-31,Delta.145H,2022-04-16,76,True,0.0078930138321071,40.2815312197148,0.3179426830956666,675.6983016983017
Canada,2021-08-17,2021-11-05,Delta.145H,2022-04-17,80,True,0.016857978843124,578.5015782445065,9.752367366759742,58251.751400180685
Romania,2021-08-17,2021-11-05,Delta.145H,2022-04-17,80,True,0.0295754671302343,6756.2913907284765,199.82047394877523,8076.522448057814
Netherlands,2021-08-18,2021-11-19,Delta.145H,2022-04-18,93,True,0.007855964242042,4958.416566545393,38.95314324392927,21068.14485424268
Norway,2021-08-18,2021-11-03,Delta.145H,2022-04-18,77,True,0.0043399211352742,79.10643083139557,0.3433156711012846,782.6682684404202
Luxembourg,2021-08-23,2021-11-12,Delta.145H,2022-04-23,81,True,0.0101486088690532,19.30227585153505,0.1958912478998014,102.8458984991456
Portugal,2021-08-24,2021-11-16,Delta.145H,2022-04-24,84,True,0.0164607644878417,924.55132209036,15.218821569852176,847.5766660152435
USA,2021-08-24,2021-11-15,Delta.145H,2022-04-24,83,True,0.0161309107813013,537.333751769445,8.667682809574833,104383.31809253823
Israel,2021-08-27,2021-11-18,Delta.145H,2022-04-27,83,True,0.0060884459902423,337.51831519893057,2.054962032806285,3283.222840943607
Bulgaria,2021-08-27,2021-10-12,Delta.145H,2022-04-27,46,True,0.0415042004388009,673.3634751221334,27.94741263963656,1635.8878353376504
Japan,2021-08-28,2021-11-13,Delta.145H,2022-04-28,77,True,0.0106223043460363,10.184930172133807,0.1081874280315332,2447.902742826793
Czech Republic,2021-08-30,2021-11-26,Delta.145H,2022-04-30,88,True,0.0156197290053817,959.8523556324966,14.992633680156866,3460.3286346612176
Greece,2021-09-03,2021-11-12,Delta.145H,2022-05-04,70,True,0.0202165713590461,67.726916896708,1.369206048370483,2856.5625419181765
Croatia,2021-09-04,2021-10-30,Delta.145H,2022-05-05,56,True,0.0196947084656413,75.51343173261266,1.4872150232139143,1428.3955146486908
Austria,2021-09-04,2021-11-04,Delta.145H,2022-05-05,61,True,0.0133399221029857,181.7456887400033,2.424473330345137,2290.5939160434145
Singapore,2021-09-08,2021-10-24,Delta.145H,2022-05-09,46,True,0.0018245638423576,20.321418762506376,0.0370777258994781,2314.2917437557817
Malaysia,2021-10-07,2021-10-07,Delta.145H,2022-06-07,0,True,0.0117183228617723,322.6505368846744,3.780923162738809,882.3986197377502
Slovenia,2021-10-08,2021-10-13,Delta.145H,2022-06-08,5,True,0.0152131419432542,8.40846707249585,0.1279192030990592,692.3142857142857
Bahrain,2021-10-08,2021-10-16,Delta.145H,2022-06-08,8,True,0.0050393073216679,195.1293651915736,0.983316838682313,62.43333333333333
Russia,2021-10-13,2021-11-01,Delta.145H,2022-06-13,19,True,0.0279564539956672,2204.059963341189,61.61770096884001,35512.521052631586
New Zealand,2021-10-21,2021-11-03,Delta.145H,2022-06-21,13,True,0.0040154883120608,2.811410140106844,0.0112891845580082,236.72087912087912
Ukraine,2021-10-25,2021-10-25,Delta.145H,2022-06-25,0,True,0.0234635678900738,2064.9652728561305,48.45145287030475,882.3986197377502
Mexico,2021-10-30,2021-10-30,Delta.145H,2022-06-30,0,True,0.0757471888043534,35.510151715901245,2.6897941664956053,882.3986197377502
Turkey,2021-11-16,2021-11-16,Delta.145H,2022-07-17,0,True,0.008746832106773,189.64914169105364,1.6588292015652506,882.3986197377502
USA,2020-03-13,2021-11-15,S.Y145,2020-11-11,612,False,0.0161309107813013,55618.92816042638,897.1839679074459,85621.87721355473
Iceland,2020-03-14,2021-07-15,S.Y145,2020-11-12,488,False,0.0044943820224719,1.4599098902060277,0.0065613927649709,14.246065327468612
Canada,2020-03-16,2021-11-05,S.Y145,2020-11-14,599,False,0.016857978843124,3418.4184168993565,57.62762534903485,53801.21468470743
Australia,2020-03-28,2021-09-15,S.Y145,2020-11-26,536,False,0.0140298507462686,47.05046346127721,0.6601109799044862,542.2552232296598
India,2020-04-02,2021-11-10,S.Y145,2020-12-01,587,False,0.0134350745181847,8967.866487810441,120.48395453286484,70225.47023408386
United Arab Emirates,2020-05-18,2020-05-18,S.Y145,2021-01-16,0,True,0.0092600248036378,8.35001725923369,0.0773213669313082,882.3986197377502
UK,2020-06-02,2021-11-27,S.Y145,2021-01-31,543,False,0.0142799709259803,1981258.9729391928,28292.32053040941,246057.4862920513
China,2020-07-28,2020-07-28,S.Y145,2021-03-28,0,True,0.0512352132049518,6318.5071574642125,323.73006134969324,0.0
Indonesia,2020-09-01,2020-09-01,S.Y145,2021-05-02,0,True,0.0422647842271542,8.987751176798097,0.3798653641747229,882.3986197377502
Colombia,2020-09-25,2021-11-05,S.Y145,2021-05-26,406,False,0.0254353338327697,616213.8495889802,15673.604976671852,12248.433322036766
Latvia,2020-10-02,2020-10-02,S.Y145,2021-06-02,0,True,0.0195372750642673,0.088244634998412,0.0017240597069098,882.3986197377502
Denmark,2020-10-19,2021-11-23,S.Y145,2021-06-19,400,False,0.0061227534229694,2585.2511137644265,15.82885510603661,2606.4260806937887
France,2020-10-22,2021-11-15,S.Y145,2021-06-22,389,False,0.0161196034894315,66271.55235016596,1068.271146513778,192353.75138358772
Philippines,2020-10-30,2021-08-06,S.Y145,2021-06-30,280,False,0.0175011978551526,250.2709278980447,4.380041026536313,4779.133601228787
Germany,2020-12-17,2021-11-23,S.Y145,2021-08-17,341,False,0.0183087146889352,6363.958799167836,116.51590594610286,8989.470720610254
Ireland,2020-12-27,2021-11-19,S.Y145,2021-08-27,327,False,0.0108109879265415,474.4529044057775,5.129304621243439,907.1897029927886
Israel,2021-01-02,2021-11-18,S.Y145,2021-09-02,320,False,0.0060884459902423,484.26540876368296,2.948423786200322,2286.5844499187315
Czech Republic,2021-01-05,2021-11-26,S.Y145,2021-09-05,325,False,0.0156197290053817,1107.5219488067269,17.299192707873306,2503.2362693151954
Romania,2021-01-09,2021-11-05,S.Y145,2021-09-09,300,False,0.0295754671302343,5405.0331125827815,159.85637915902018,2229.756433961849
Venezuela,2021-01-21,2021-07-03,S.Y145,2021-09-21,163,True,0.0114799471770473,7429.9731182795695,85.29569892473118,986.3978548011916
South Africa,2021-01-25,2021-11-20,S.Y145,2021-09-25,299,False,0.0305792586649824,159.93093187371178,4.890569334297921,6488.900420893567
Bulgaria,2021-01-28,2021-10-12,S.Y145,2021-09-28,257,False,0.0415042004388009,1297.4564520645984,53.84989264710458,1020.8429171314882
Belgium,2021-02-02,2021-11-23,S.Y145,2021-10-03,294,False,0.016326592996775,1339.6605677550958,21.87209284356601,2308.0015640337674
Qatar,2021-02-06,2021-02-06,S.Y145,2021-10-07,0,True,0.0016266510508165,20.687844932023157,0.0336519046978058,882.3986197377502
Bolivia,2021-02-06,2021-06-02,S.Y145,2021-10-07,116,True,0.0389706582581184,4527.281437125748,176.4311377245509,1119.7421735677146
Chile,2021-02-23,2021-11-11,S.Y145,2021-10-24,261,False,0.0220693388278228,31220.92050483835,689.0250731377992,3504.6288039911774
Turkey,2021-02-24,2021-11-16,S.Y145,2021-10-25,265,False,0.008746832106773,1612.017704373956,14.10004821330463,19743.591635437973
Slovenia,2021-02-27,2021-10-13,S.Y145,2021-10-28,228,True,0.0152131419432542,11.211289429994466,0.1705589374654122,380.4259030907437
Poland,2021-02-27,2021-11-18,S.Y145,2021-10-28,264,False,0.0243899984968536,14790.701251039942,360.74518128027495,3356.7903280929604
Greece,2021-02-27,2021-11-10,S.Y145,2021-10-28,256,False,0.0204046284967035,83.25748836059495,1.698838119566561,2152.1106623552173
Spain,2021-03-06,2021-11-22,S.Y145,2021-11-04,261,False,0.0172336593978108,13013.474283147956,224.2697833779423,8811.211443142098
Netherlands,2021-03-13,2021-11-19,S.Y145,2021-11-11,251,False,0.007855964242042,9583.494204247398,75.28758778238429,19900.88474635244
Portugal,2021-03-19,2021-11-16,S.Y145,2021-11-17,242,True,0.0164607644878417,1232.7350961204802,20.291762093136235,1445.2296595696998
Finland,2021-03-21,2021-09-22,S.Y145,2021-11-19,185,True,0.0079234022828669,21.79338647304869,0.1726777681319548,310.1149616064227
Mexico,2021-03-22,2021-11-11,S.Y145,2021-11-20,234,True,0.0757182591912895,14218.077854703566,1076.568104204378,8188.163206561436
Estonia,2021-03-23,2021-10-31,S.Y145,2021-11-21,222,True,0.0078930138321071,60.4222968295722,0.4769140246434999,267.9355705801894
Kenya,2021-03-23,2021-05-17,S.Y145,2021-11-21,55,True,0.0182013688782568,28.11668789808917,0.5117622080679406,756.0261449077238
Maldives,2021-03-24,2021-03-24,S.Y145,2021-11-22,0,True,0.0028784508700771,10.370420624151969,0.0298507462686567,882.3986197377502
Sweden,2021-04-02,2021-11-19,S.Y145,2021-12-01,231,True,0.0127109910955763,344.1197360871071,4.374102901215315,1157.05657865148
Italy,2021-04-03,2021-11-22,S.Y145,2021-12-02,233,True,0.0270163303961747,5640.704503216583,152.3911365260901,4390.258282934002
Liechtenstein,2021-04-08,2021-04-08,S.Y145,2021-12-07,0,True,0.0199785943631823,5.308712121212121,0.106060606060606,882.3986197377502
Norway,2021-04-18,2021-11-03,S.Y145,2021-12-17,199,True,0.0043399211352742,100.09385125605154,0.4343994205771356,498.3290429760745
South Korea,2021-04-21,2021-07-31,S.Y145,2021-12-20,101,True,0.0105011837607051,14.114567633760362,0.1482196684250188,726.0851564311199
Luxembourg,2021-04-23,2021-11-12,S.Y145,2021-12-22,203,True,0.0101486088690532,24.449549411944403,0.2481289140064151,75.89324904057504
Japan,2021-04-28,2021-11-13,S.Y145,2021-12-27,199,True,0.0106223043460363,50.92465086066905,0.5409371401576663,7180.392034800871
Argentina,2021-04-30,2021-10-25,S.Y145,2021-12-29,178,True,0.0219348926505963,5828.165571174975,127.84018615362471,12900.608614232216
Switzerland,2021-05-03,2021-11-20,S.Y145,2022-01-01,201,True,0.012092841403373,571.9631757429287,6.916659972828839,1274.134586056208
Dominican Republic,2021-05-03,2021-09-08,S.Y145,2022-01-01,128,True,0.0113940619135096,23923.08679245283,272.5811320754717,699.7702314400715
Brazil,2021-05-10,2021-09-10,S.Y145,2022-01-08,123,True,0.0279360300618731,1687.769915538276,47.14959109800241,47730.48527143982
Ecuador,2021-05-13,2021-11-17,S.Y145,2022-01-11,188,True,0.0633264662393383,23667.29266783541,1498.7660101062183,592.9383689720756
Austria,2021-05-13,2021-11-04,S.Y145,2022-01-11,175,True,0.0133399221029857,282.71551581778294,3.771402958314657,988.555507373982
Georgia,2021-05-17,2021-05-17,S.Y145,2022-01-15,0,True,0.0135064479764506,207.838567839196,2.8071608040201004,882.3986197377502
Peru,2021-05-20,2021-11-01,S.Y145,2022-01-18,165,True,0.0909440561187073,14440.82153095858,1313.3068837117344,1579.4326947419509
Slovakia,2021-05-24,2021-11-09,S.Y145,2022-01-22,169,True,0.0138730997948315,926.52536361156,12.853778831825718,643.8231019595628
Jamaica,2021-05-27,2021-07-24,S.Y145,2022-01-25,58,True,0.0225979955887474,861.4333333333333,19.466666666666665,54.302454704850966
Nepal,2021-06-03,2021-06-03,S.Y145,2022-02-01,0,True,0.0132250370925024,863.6766467065868,11.422155688622755,882.3986197377502
Pakistan,2021-06-06,2021-06-06,S.Y145,2022-02-04,0,True,0.022838811949059,182.81378500097904,4.175249657333072,882.3986197377502
Guatemala,2021-06-10,2021-06-10,S.Y145,2022-02-08,0,True,0.0313632233676205,183.6861263736264,5.760989010989011,882.3986197377502
Costa Rica,2021-06-11,2021-09-30,S.Y145,2022-02-09,111,True,0.0119995866099194,4581.031726512543,54.97048696507624,1690.3422797006865
Malaysia,2021-07-02,2021-10-07,S.Y145,2022-03-02,97,True,0.0117183228617723,483.9758053270116,5.671384744108214,17869.364688330814
Barbados,2021-07-03,2021-07-03,S.Y145,2022-03-03,0,True,0.0115139637432631,11.46629213483146,0.1320224719101123,882.3986197377502
Russia,2021-07-05,2021-11-01,S.Y145,2022-03-05,119,True,0.0279564539956672,3526.495941345902,98.58832155014402,21966.02918952705
Bangladesh,2021-07-08,2021-10-29,S.Y145,2022-03-08,113,True,0.0177508759452497,3827.2243902439022,67.93658536585366,4783.4931208359485
Thailand,2021-07-19,2021-08-23,S.Y145,2022-03-19,35,True,0.0089633722227325,174.88295081967212,1.5675409836065577,19297.254954954955
Lithuania,2021-07-20,2021-11-12,S.Y145,2022-03-20,115,True,0.0142726111982302,86.129051228437,1.229286461055933,1331.4249144658438
Montenegro,2021-08-22,2021-08-22,S.Y145,2022-04-22,0,True,0.0151961586729961,123.83108108108108,1.8817567567567568,882.3986197377502
Croatia,2021-09-04,2021-10-30,S.Y145,2022-05-05,56,True,0.0196947084656413,75.51343173261266,1.4872150232139143,1428.3955146486908
Singapore,2021-09-06,2021-11-05,S.Y145,2022-05-07,60,True,0.0021998166819431,41.73598305018245,0.0918115117510887,2575.618085668958
Bahrain,2021-10-08,2021-10-16,S.Y145,2022-06-08,8,True,0.0050393073216679,351.23285734483244,1.7699703096281634,62.43333333333333
Bosnia and Herzegovina,2021-10-16,2021-10-27,S.Y145,2022-06-16,11,True,0.0455696001018848,542.6868250539957,24.73002159827214,639.153846153846
New Zealand,2021-10-21,2021-11-03,S.Y145,2022-06-21,13,True,0.0040154883120608,2.811410140106844,0.0112891845580082,236.72087912087912
Ukraine,2021-10-25,2021-10-25,S.Y145,2022-06-25,0,True,0.0234635678900738,2064.9652728561305,48.45145287030475,882.3986197377502
India,2020-01-27,2021-11-13,S.Y144-,2020-09-26,656,False,0.0134601117328947,718546.5587048492,9671.716965454318,63144.074928759845
China,2020-02-18,2021-06-15,S.Y144-,2020-10-18,483,False,0.0429065989038718,157057.75051124743,6738.81390593047,2499.5955812086527
Japan,2020-02-25,2021-11-08,S.Y144-,2020-10-25,622,False,0.0106214126844345,162689.38033009536,1727.9910478608758,2708.427711789277
UK,2020-03-01,2021-11-23,S.Y144-,2020-10-30,632,False,0.0144788421973542,8195934.296959799,118667.6393455645,210943.52103926268
Netherlands,2020-03-05,2021-11-26,S.Y144-,2020-11-03,631,False,0.0075102575774702,1309519.7098908536,9834.830324054488,21748.290853068214
Slovenia,2020-03-06,2021-09-12,S.Y144-,2020-11-04,555,False,0.0161818273986689,20347.5180962922,329.26002582549347,648.5554415180067
